Notes offered by Prospectus (https://www.lendingclub.com/info/prospectus.action)
"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","fico_range_low","fico_range_high","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_act_il","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_120dpd_2m","num_tl_30dpd","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","revol_bal_joint","sec_app_fico_range_low","sec_app_fico_range_high","sec_app_earliest_cr_line","sec_app_inq_last_6mths","sec_app_mort_acc","sec_app_open_acc","sec_app_revol_util","sec_app_open_act_il","sec_app_num_rev_accts","sec_app_chargeoff_within_12_mths","sec_app_collections_12_mths_ex_med","sec_app_mths_since_last_major_derog","hardship_flag","hardship_type","hardship_reason","hardship_status","deferral_term","hardship_amount","hardship_start_date","hardship_end_date","payment_plan_start_date","hardship_length","hardship_dpd","hardship_loan_status","orig_projected_additional_accrued_interest","hardship_payoff_balance_amount","hardship_last_payment_amount","debt_settlement_flag","debt_settlement_flag_date","settlement_status","settlement_date","settlement_amount","settlement_percentage","settlement_term"
"104041461","","12000","12000","12000"," 36 months"," 12.74%","402.83","C","C1","IT","6 years","MORTGAGE","60000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104041461","","medical","Medical expenses","601xx","IL","13.54","0","Dec-2008","660","664","1","79","","9","0","10732","52.4%","16","w","0.00","0.00","14416.3707266659","14416.37","12000.00","2416.37","0.0","0.0","0.0","Sep-2019","2751.29","","Mar-2020","664","660","0","","1","Individual","","","","0","0","200175","0","1","0","0","66","3607","16","2","3","5231","33","20500","0","0","1","5","22242","1725","86","0","0","99","83","10","7","4","10","","4","","0","4","5","4","7","2","7","10","5","9","0","0","0","3","93.8","50","0","0","231099","14339","12300","22854","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102653781","","25800","25800","25800"," 36 months"," 13.49%","875.41","C","C2","APM","5 years","MORTGAGE","38732.92","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102653781","","credit_card","Credit card refinancing","103xx","NY","27.89","0","Jan-2011","735","739","0","","","15","0","11547","28.9%","20","w","0.00","0.00","31433.3423446086","31433.34","25800.00","5633.34","0.0","0.0","0.0","Dec-2019","3458.89","","Jan-2020","814","810","0","","1","Joint App","90651.09","14.68","Source Verified","0","0","379005","0","1","0","1","16","10780","56","2","2","4755","38","40000","0","0","2","3","25267","11649","45.8","0","0","52","74","10","10","1","11","","11","","0","4","6","5","6","2","13","16","6","15","0","0","0","2","100","20","0","0","435404","22327","21500","19404","18202","690","694","Feb-2011","0","1","6","69.6","0","8","0","0","","N","","","","","","","","","","","","","","","N","","","","","",""
"104044087","","15000","15000","14975"," 36 months","  7.49%","466.53","A","A4","Specialist","< 1 year","RENT","88000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104044087","","credit_card","Credit card refinancing","112xx","NY","11.95","0","Oct-1991","695","699","2","47","","21","0","20384","39.5%","45","f","0.00","0.00","16691.7816562862","16663.96","15000.00","1691.78","0.0","0.0","0.0","Jul-2019","4107.95","","Mar-2020","654","650","0","47","1","Individual","","","","0","0","127307","1","10","0","3","21","106923","108","3","4","7190","65","51600","0","0","3","7","6365","22464","42.3","0","0","162","305","4","4","2","4","","4","57","1","6","9","8","15","17","11","26","9","21","0","0","0","3","95.6","42.9","0","0","156029","127307","38900","104429","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103831749","","8000","8000","8000"," 36 months","  7.49%","248.82","A","A4","Lab Manager","1 year","RENT","45000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103831749","","credit_card","Credit card refinancing","481xx","MI","18.11","0","Sep-2003","695","699","0","60","","4","0","2647","23%","14","f","0.00","0.00","8640.5389852259","8640.54","8000.00","640.54","0.0","0.0","0.0","Sep-2018","4162.83","","Dec-2019","749","745","0","60","1","Individual","","","","0","0","14656","0","2","0","2","13","12009","57","0","0","0","45","11500","0","5","0","2","3664","1000","0","0","0","128","162","38","13","0","39","","13","","1","0","1","1","3","9","2","5","1","4","0","0","0","0","92.9","0","0","0","32492","14656","1000","20992","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103871567","","10000","10000","10000"," 36 months","  8.24%","314.48","B","B1","VP of Sales","3 years","MORTGAGE","150000","Not Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103871567","","debt_consolidation","Debt consolidation","019xx","MA","8.1","2","Aug-1995","670","674","2","5","27","13","2","6792","57%","26","f","0.00","0.00","8839.17","8839.17","7554.96","1252.77","31.44","0.0","0.0","Aug-2019","314.48","","Mar-2020","519","515","0","54","1","Individual","","","","0","0","37644","1","4","0","2","17","30852","71","2","2","3183","57","11840","1","0","3","4","2895","1650","66","0","0","157","259","6","6","3","27","","2","5","0","6","9","7","9","7","9","18","6","13","","0","0","2","73","33.3","1","1","55278","37644","9900","43438","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"98502161","","6350","6350","6350"," 36 months"," 13.49%","215.46","C","C2","","n/a","RENT","20950.8","Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=98502161","","debt_consolidation","Debt consolidation","913xx","CA","19.26","0","Dec-2006","740","744","0","","","4","0","6712","29.1%","9","w","0.00","0.00","2179.12","2179.12","1514.10","650.02","15.0","0.0","0.0","Feb-2018","445.92","","May-2018","579","575","0","","1","Individual","","","","0","0","6712","0","0","0","0","","0","","1","2","4172","29","23100","0","0","1","2","1678","11528","26.6","0","0","","123","7","7","0","17","","7","","0","1","3","2","5","0","4","9","3","4","0","0","0","1","100","0","0","0","23100","6712","15700","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"99827474","","15000","15000","15000"," 36 months"," 14.99%","519.91","C","C4","Office Manager","10+ years","MORTGAGE","47316","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=99827474","","debt_consolidation","Debt consolidation","604xx","IL","16.66","0","Oct-1998","725","729","0","","112","10","1","5483","27.8%","12","w","0.00","0.00","18693.09","18693.09","15000.00","3693.09","0.0","0.0","0.0","Mar-2020","521.22","Apr-2020","Mar-2020","829","825","0","","1","Individual","","","","0","0","160014","0","2","1","1","8","10653","45","0","0","2373","37","19700","2","0","2","1","17779","10131","32","0","0","51","220","34","8","1","56","","1","","0","4","6","4","4","3","7","8","6","10","0","0","0","1","100","25","1","0","203322","16136","14900","23878","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102744320","","12000","12000","12000"," 36 months","  7.99%","375.99","A","A5","","n/a","RENT","0","Not Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102744320","","debt_consolidation","Debt consolidation","921xx","CA","","0","Aug-2007","730","734","0","","","4","0","11081","51.3%","12","w","0.00","0.00","13506.32","13506.32","12000.00","1506.32","0.0","0.0","0.0","Mar-2020","381.29","Apr-2020","Mar-2020","794","790","0","","1","Joint App","98000","11.63","Not Verified","0","0","11081","0","0","0","0","27","0","","0","1","8874","51","21600","0","0","0","1","2770","10419","51.5","0","0","27","115","17","17","0","17","","","","0","3","3","3","6","1","4","11","3","4","0","0","0","0","100","0","0","0","21600","11081","21500","0","20789","680","684","Dec-2004","0","0","6","40.8","1","12","0","0","62","N","","","","","","","","","","","","","","","N","","","","","",""
"103471263","","14400","14400","14400"," 36 months"," 14.99%","499.12","C","C4","Senior Manager","10+ years","RENT","105000","Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103471263","","debt_consolidation","Debt consolidation","088xx","NJ","13.43","0","Dec-2010","695","699","1","","","9","0","16048","44.5%","12","f","0.00","0.00","12953.14","12953.14","9735.64","3217.50","0.0","0.0","0.0","May-2019","499.12","","Mar-2020","514","510","0","","1","Individual","","","","0","0","47577","1","1","0","1","17","31529","","6","8","4346","45","36100","1","0","2","9","5286","15364","43.3","0","0","70","75","6","6","0","6","","6","","0","4","6","5","7","2","8","10","6","9","0","0","0","6","100","0","0","0","77589","47577","27100","41489","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103891249","","28000","28000","28000"," 36 months"," 13.49%","950.06","C","C2","Coach ","10+ years","MORTGAGE","130000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103891249","","debt_consolidation","Debt consolidation","554xx","MN","18","0","Mar-2003","695","699","1","44","","19","0","46098","82.9%","36","w","0.00","0.00","32135.0510115731","32135.05","28000.00","4135.05","0.0","0.0","0.0","Sep-2018","44.41","","Aug-2018","629","625","0","","1","Individual","","","","0","0","522030","2","9","0","2","19","204621","92","3","5","12692","89","55600","0","3","1","7","27475","752","97.6","0","0","168","143","3","3","4","6","","3","44","4","4","8","4","4","16","9","16","8","19","0","0","0","3","77.8","100","0","0","575070","250719","31000","206720","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103577686","","12000","12000","12000"," 36 months"," 12.74%","402.83","C","C1","Sales Manager","8 years","MORTGAGE","120000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103577686","","debt_consolidation","Debt consolidation","060xx","CT","9.59","1","Dec-1992","710","714","0","18","93","10","1","6559","44%","25","w","0.00","0.00","13178.885728814","13178.89","12000.00","1178.89","0.0","0.0","0.0","Feb-2018","9277.94","","Dec-2018","659","655","0","","1","Individual","","","","0","0","41824","0","3","2","3","7","35265","80","1","3","4690","44","14900","0","0","3","6","4182","2500","87","0","0","106","291","8","7","3","8","","8","18","0","3","7","8","8","5","7","18","2","10","","0","0","3","92","66.7","1","0","58786","41824","7500","43886","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"104040127","","11000","11000","11000"," 36 months","  7.49%","342.12","A","A4","Network Engineer","5 years","RENT","68000","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104040127","","debt_consolidation","Debt consolidation","303xx","GA","11.56","0","May-2001","740","744","0","54","","12","0","10184","19.9%","24","w","0.00","0.00","12257.1482156636","12257.15","11000.00","1257.15","0.0","0.0","0.0","Sep-2019","2686.94","","Jan-2020","809","805","0","","1","Individual","","","","0","0","22072","0","3","0","0","25","11888","47","3","4","3578","29","51100","0","2","0","4","2007","40916","19.9","0","0","127","190","11","11","3","11","54","23","54","0","6","6","8","11","7","9","14","6","12","0","0","0","3","83.3","0","0","0","76465","22072","51100","25365","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103227261","","18000","18000","18000"," 36 months"," 15.99%","632.74","C","C5","Pastor","10+ years","RENT","53653","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103227261","","debt_consolidation","Debt consolidation","547xx","WI","15.28","0","Aug-1977","705","709","0","","","4","0","8299","92.2%","15","f","0.00","0.00","22746.0","22746.00","18000.00","4746.00","0.0","0.0","0.0","Mar-2020","632.08","Apr-2020","Mar-2020","684","680","0","","1","Individual","","","","0","0","14355","0","1","1","1","10","6056","76","0","0","5409","84","9000","0","0","0","1","3589","701","92.2","0","0","140","475","37","10","0","37","","","","0","3","3","3","7","6","3","9","3","4","0","0","0","1","100","100","0","0","17000","14355","9000","8000","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102576439","","1200","1200","1200"," 36 months"," 14.99%","41.6","C","C4","Driver","6 years","RENT","40000","Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102576439","","major_purchase","Major purchase","972xx","OR","14.79","0","Jun-2012","680","684","0","","","5","0","4665","38.9%","7","w","0.00","0.00","1101.36","1101.36","775.10","262.90","0.0","63.36","11.4048","Apr-2019","41.6","","Oct-2019","499","0","0","","1","Individual","","","","0","0","13022","0","1","1","2","8","8357","84","0","4","1796","59","12000","1","2","1","6","2604","7239","37.1","0","0","57","22","14","8","0","14","","8","","0","3","4","3","3","3","4","4","4","5","0","0","0","1","100","0","0","0","22000","13022","11500","10000","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"24284394","","16000","16000","16000"," 60 months"," 13.99%","372.21","C","C3","Customer Service ","10+ years","OWN","60000","Source Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=24284394","","debt_consolidation","Debt consolidation","028xx","RI","5.92","0","Jun-2007","745","749","1","","","4","0","13829","57.6%","16","w","0.00","0.00","19292.4833960236","19292.48","16000.00","3292.48","0.0","0.0","0.0","Jan-2019","23.01","","Dec-2019","734","730","0","","1","Individual","","","","0","0","205863","1","0","0","0","31","0","","1","1","12624","58","24000","3","1","4","1","51466","3376","78.9","0","0","102","117","4","4","1","103","","1","","0","1","2","1","6","4","3","11","2","4","0","0","0","1","100","100","0","0","235080","13829","16000","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102334239","","5000","5000","5000"," 36 months"," 13.49%","169.66","C","C2","","n/a","MORTGAGE","66000","Source Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102334239","","debt_consolidation","Debt consolidation","606xx","IL","14.38","0","May-1991","685","689","1","39","92","13","1","14881","57.7%","21","f","0.00","0.00","1890.17","1890.17","1353.25","536.92","0.0","0.0","0.0","Mar-2018","169.66","","Aug-2019","519","515","0","","1","Individual","","","","0","0","23844","1","0","0","0","152","0","","3","4","4340","58","25800","0","0","7","4","1834","1496","89.6","0","0","152","157","3","3","1","8","39","3","39","0","6","9","7","10","1","12","18","9","13","0","0","0","3","90.5","85.7","1","0","153800","14881","14400","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"102905580","","16375","16375","16375"," 60 months"," 15.99%","398.13","C","C5","General Manager","10+ years","MORTGAGE","39000","Verified","Mar-2017","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=102905580","","credit_card","Credit card refinancing","463xx","IN","5.57","0","Jul-1999","710","714","0","","","5","0","10998","62.8%","12","w","0.00","0.00","13107.73","13107.73","2961.45","2982.28","0.0","7164.0","1289.52","Jul-2018","399.0","","Mar-2019","564","560","0","","1","Individual","","","","0","0","128861","1","0","0","0","57","0","","3","3","5825","63","17500","1","0","1","3","25772","1956","84.4","0","0","63","212","3","3","3","3","","9","","0","2","3","2","4","2","4","7","3","5","0","0","0","3","100","50","0","0","139786","10998","12500","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","Y","Mar-2019","COMPLETE","Mar-2019","7164","50","1"
"104001270","","3400","3400","3400"," 36 months","  6.99%","104.97","A","A2","Administration","3 years","RENT","33600","Not Verified","Mar-2017","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=104001270","","debt_consolidation","Debt consolidation","328xx","FL","23.94","0","Sep-2011","695","699","0","","","16","0","6434","23.1%","24","w","0.00","0.00","3720.9526108964","3720.95","3400.00","320.95","0.0","0.0","0.0","May-2019","53.02","","Oct-2019","684","680","0","","1","Individual","","","","0","215","54477","3","11","1","7","2","48043","86","2","3","3520","65","27800","2","6","1","10","3405","280","92.6","0","0","66","60","2","2","0","5","","6","","0","1","3","1","3","16","5","8","3","16","0","0","0","3","100","100","0","0","83862","54477","3800","56062","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"103741587","","6500","6500","6500"," 36 months","  7.99%","203.66","A","A5","VP Sales Americas","4 years","MORTGAGE","210000","Source Verified","Mar-2017","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=103741587","","major_purchase","Major purchase","956xx","CA","9.41","0","Jun-2004","710","714","0","","","15","0","10604","14.1%","24","f","0.00","0.00","7325.75","7325.75","6500.00","825.75","0.0","0.0","0.0","Mar-2020","203.42","Apr-2020","Mar-2020","749","745","0","","1","Individual","","","","0","101","48217","0","4","2","3","7","37613","66","0","4","4290","37","75000","1","0","1","7","4018","63506","13.9","0","0","131","109","13","7","1","13","","7","","0","5","6","9","12","8","11","14","6","15","0","0","0","2","100","0","0","0","131843","48217","73800","56843","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
